LoanID,CustomerID,ProductID,BranchID,DisbursalDateKey,DisbursalDate,MaturityDate,LoanAmountUSD,InterestRate,TenureMonths,MonthlyEMI_USD,LoanPurpose,CollateralValueUSD,ApprovalRiskRating,LoanStatus,IsNonPerformingAsset,WriteOffAmountUSD
LN-14828,CUST-0379,PRD-EQUIP,BR-102,20240616,2024-06-16,2029-06-16,86600.0,0.094,60,1814.53,Industrial CNC Machine,130680.9,BBB - Moderate Risk,Current / Performing,0,0.0
LN-14829,CUST-0999,PRD-EQUIP,BR-102,20251020,2025-10-20,2030-10-20,122700.0,0.114,60,2692.34,Industrial CNC Machine,166528.19,CCC - Elevated Risk,Current / Performing,0,0.0
LN-14830,CUST-0995,PRD-AUTO,BR-109,20260204,2026-02-04,2032-02-04,58900.0,0.083,72,1041.36,New EV Purchase,68231.38,BBB - Moderate Risk,Current / Performing,0,0.0
LN-14831,CUST-0731,PRD-EQUIP,BR-106,20260414,2026-04-14,2028-04-13,91400.0,0.084,24,4150.47,Warehouse Forklift Fleet,110617.25,CCC - Elevated Risk,Current / Performing,0,0.0
LN-14832,CUST-0527,PRD-PERS,BR-107,20240815,2024-08-15,2028-08-15,17400.0,0.13,48,466.8,Emergency Medical Exp,0.0,BBB - Moderate Risk,Current / Performing,0,0.0
LN-14833,CUST-0025,PRD-EQUIP,BR-111,20240809,2024-08-09,2027-08-09,127900.0,0.094,36,4091.04,Medical Imaging Scanner,163757.25,BBB - Moderate Risk,Current / Performing,0,0.0
LN-14834,CUST-0339,PRD-PERS,BR-111,20230430,2023-04-30,2027-04-30,11600.0,0.13,48,311.2,Emergency Medical Exp,0.0,CCC - Elevated Risk,Current / Performing,0,0.0
LN-14835,CUST-0785,PRD-EDU,BR-105,20240323,2024-03-23,2034-03-23,28400.0,0.074,120,335.63,MBA Program Tuition,0.0,CCC - Elevated Risk,Current / Performing,0,0.0
LN-14836,CUST-0794,PRD-EDU,BR-108,20241215,2024-12-15,2031-12-15,51600.0,0.074,84,788.91,MBA Program Tuition,0.0,CCC - Elevated Risk,In Default (90+ DPD),1,0.0
LN-14837,CUST-0404,PRD-MORT,BR-107,20240211,2024-02-11,2054-02-10,392500.0,0.0575,360,2290.52,Refinance Existing Mortgage,516411.43,AAA - Low Risk,Current / Performing,0,0.0
LN-14838,CUST-0721,PRD-EDU,BR-106,20230507,2023-05-07,2030-05-06,44700.0,0.114,84,774.81,Master of Science in Data Analytics,0.0,DDD - High Default Probability,Charged Off / Written Off,1,32984.68
LN-14839,CUST-0254,PRD-AUTO,BR-106,20251026,2025-10-26,2031-10-26,30300.0,0.123,72,597.11,Fleet Commercial Van,43462.97,DDD - High Default Probability,Current / Performing,0,0.0
LN-14840,CUST-0617,PRD-SME,BR-111,20230122,2023-01-22,2026-01-21,238800.0,0.14,36,8161.62,New Branch Expansion,303698.27,DDD - High Default Probability,Under Restructuring,1,0.0
LN-14841,CUST-0952,PRD-MORT,BR-110,20241017,2024-10-17,2044-10-17,526100.0,0.0675,240,4000.28,Investment Property Buy,782877.0,BBB - Moderate Risk,Current / Performing,0,0.0
LN-14842,CUST-0921,PRD-AUTO,BR-101,20240407,2024-04-07,2030-04-07,41400.0,0.073,72,711.81,New EV Purchase,50550.32,BBB - Moderate Risk,Current / Performing,0,0.0
LN-14843,CUST-0631,PRD-PERS,BR-112,20230814,2023-08-14,2025-08-13,4000.0,0.15,24,193.95,Debt Consolidation,0.0,CCC - Elevated Risk,Fully Paid,0,0.0
LN-14844,CUST-0425,PRD-MORT,BR-106,20240706,2024-07-06,2044-07-06,594500.0,0.0575,240,4173.89,Investment Property Buy,821197.87,BBB - Moderate Risk,Current / Performing,0,0.0
LN-14845,CUST-0862,PRD-SME,BR-105,20240530,2024-05-30,2031-05-30,77600.0,0.1,84,1288.25,Inventory Stocking Q4,92055.14,CCC - Elevated Risk,Current / Performing,0,0.0
LN-14846,CUST-0997,PRD-EQUIP,BR-105,20260425,2026-04-25,2031-04-25,25200.0,0.094,60,528.02,Warehouse Forklift Fleet,37610.72,BBB - Moderate Risk,Current / Performing,0,0.0
LN-14847,CUST-0399,PRD-EDU,BR-105,20260524,2026-05-24,2036-05-23,74900.0,0.074,120,885.17,MBA Program Tuition,0.0,BBB - Moderate Risk,Current / Performing,0,0.0
LN-14848,CUST-0232,PRD-SME,BR-102,20240919,2024-09-19,2031-09-19,318000.0,0.1,84,5279.18,Technology & IT Modernization,500472.27,BBB - Moderate Risk,Current / Performing,0,0.0
LN-14849,CUST-0673,PRD-MORT,BR-110,20250420,2025-04-20,2045-04-20,262500.0,0.0675,240,1995.96,Refinance Existing Mortgage,414965.57,CCC - Elevated Risk,Current / Performing,0,0.0
LN-14850,CUST-0846,PRD-EQUIP,BR-110,20260511,2026-05-11,2028-05-10,143300.0,0.084,24,6507.24,Medical Imaging Scanner,207810.44,AAA - Low Risk,Current / Performing,0,0.0
LN-14851,CUST-0789,PRD-SME,BR-101,20260312,2026-03-12,2033-03-11,267900.0,0.09,84,4310.26,New Branch Expansion,384653.94,CCC - Elevated Risk,Current / Performing,0,0.0
LN-14852,CUST-0560,PRD-MORT,BR-108,20231124,2023-11-24,2043-11-24,602500.0,0.0675,240,4581.19,Refinance Existing Mortgage,705912.2,BBB - Moderate Risk,Current / Performing,0,0.0
LN-14853,CUST-0337,PRD-SME,BR-110,20251007,2025-10-07,2032-10-06,286600.0,0.09,84,4611.13,Technology & IT Modernization,341691.33,BBB - Moderate Risk,Current / Performing,0,0.0
LN-14854,CUST-0854,PRD-MORT,BR-104,20260323,2026-03-23,2046-03-23,737700.0,0.0675,240,5609.21,Primary Residence Purchase,941650.26,BBB - Moderate Risk,Current / Performing,0,0.0
LN-14855,CUST-0500,PRD-PERS,BR-101,20230315,2023-03-15,2026-03-14,7700.0,0.12,36,255.75,Home Renovation,0.0,BBB - Moderate Risk,Fully Paid,0,0.0
LN-14856,CUST-0600,PRD-AUTO,BR-110,20240225,2024-02-25,2027-02-24,20100.0,0.073,36,623.39,New EV Purchase,23564.88,AAA - Low Risk,Current / Performing,0,0.0
LN-14857,CUST-0803,PRD-EDU,BR-106,20250516,2025-05-16,2029-05-16,39700.0,0.074,48,958.05,Medical Residency Program,0.0,BBB - Moderate Risk,Current / Performing,0,0.0
LN-14858,CUST-0530,PRD-PERS,BR-108,20230407,2023-04-07,2024-04-06,34200.0,0.12,12,3038.63,Debt Consolidation,0.0,AAA - Low Risk,Fully Paid,0,0.0
LN-14859,CUST-0952,PRD-MORT,BR-110,20240211,2024-02-11,2044-02-11,210400.0,0.0675,240,1599.81,Investment Property Buy,267110.11,BBB - Moderate Risk,Current / Performing,0,0.0
LN-14860,CUST-0818,PRD-EDU,BR-101,20240113,2024-01-13,2028-01-13,41400.0,0.064,48,979.89,Master of Science in Data Analytics,0.0,BBB - Moderate Risk,Current / Performing,0,0.0
LN-14861,CUST-0148,PRD-SME,BR-110,20240915,2024-09-15,2031-09-15,402200.0,0.12,84,7099.93,Technology & IT Modernization,572019.42,CCC - Elevated Risk,Current / Performing,0,0.0
LN-14862,CUST-0794,PRD-EQUIP,BR-108,20230820,2023-08-20,2025-08-19,146800.0,0.094,24,6733.49,Medical Imaging Scanner,216985.45,CCC - Elevated Risk,Fully Paid,0,0.0
LN-14863,CUST-0935,PRD-EQUIP,BR-106,20251114,2025-11-14,2030-11-14,171500.0,0.094,60,3593.44,Industrial CNC Machine,272891.48,CCC - Elevated Risk,Current / Performing,0,0.0
LN-14864,CUST-0583,PRD-AUTO,BR-107,20230926,2023-09-26,2026-09-25,36200.0,0.073,36,1122.72,New EV Purchase,56801.05,CCC - Elevated Risk,Fully Paid,0,0.0
LN-14865,CUST-0670,PRD-AUTO,BR-105,20260103,2026-01-03,2030-01-03,44100.0,0.123,48,1167.83,Certified Pre-Owned Luxury Car,56281.52,DDD - High Default Probability,Current / Performing,0,0.0
LN-14866,CUST-0301,PRD-AUTO,BR-109,20260601,2026-06-01,2029-05-31,43800.0,0.103,36,1419.48,New EV Purchase,50678.64,DDD - High Default Probability,Delinquent (31-60 DPD),0,0.0
LN-14867,CUST-0574,PRD-PERS,BR-102,20260324,2026-03-24,2030-03-24,18600.0,0.12,48,489.81,Debt Consolidation,0.0,AAA - Low Risk,Current / Performing,0,0.0
LN-14868,CUST-0772,PRD-AUTO,BR-111,20251015,2025-10-15,2031-10-15,46400.0,0.073,72,797.78,Certified Pre-Owned Luxury Car,70691.25,BBB - Moderate Risk,Current / Performing,0,0.0
LN-14869,CUST-0939,PRD-PERS,BR-104,20250719,2025-07-19,2028-07-18,18500.0,0.13,36,623.34,Debt Consolidation,0.0,BBB - Moderate Risk,Current / Performing,0,0.0
LN-14870,CUST-0664,PRD-PERS,BR-106,20241025,2024-10-25,2028-10-25,13900.0,0.12,48,366.04,Wedding & Family,0.0,AAA - Low Risk,Current / Performing,0,0.0
LN-14871,CUST-0103,PRD-AUTO,BR-107,20250409,2025-04-09,2031-04-09,27300.0,0.083,72,482.67,Fleet Commercial Van,39092.62,BBB - Moderate Risk,Current / Performing,0,0.0
LN-14872,CUST-0754,PRD-PERS,BR-110,20240819,2024-08-19,2028-08-19,9600.0,0.12,48,252.8,Home Renovation,0.0,BBB - Moderate Risk,Delinquent (31-60 DPD),0,0.0
LN-14873,CUST-0896,PRD-EQUIP,BR-112,20231024,2023-10-24,2028-10-23,32700.0,0.084,60,669.32,Warehouse Forklift Fleet,44704.52,AAA - Low Risk,Current / Performing,0,0.0
LN-14874,CUST-0228,PRD-PERS,BR-105,20241130,2024-11-30,2028-11-30,9100.0,0.13,48,244.13,Home Renovation,0.0,CCC - Elevated Risk,Current / Performing,0,0.0
LN-14875,CUST-0627,PRD-AUTO,BR-101,20230104,2023-01-04,2026-01-03,36800.0,0.073,36,1141.33,New EV Purchase,46565.06,AAA - Low Risk,Fully Paid,0,0.0
LN-14876,CUST-0720,PRD-EQUIP,BR-102,20230303,2023-03-03,2025-03-02,93700.0,0.114,24,4384.58,Industrial CNC Machine,140984.59,CCC - Elevated Risk,Under Restructuring,1,0.0
LN-14877,CUST-0384,PRD-PERS,BR-110,20240420,2024-04-20,2028-04-20,13000.0,0.17,48,375.12,Debt Consolidation,0.0,DDD - High Default Probability,In Default (90+ DPD),1,0.0
LN-14878,CUST-0806,PRD-AUTO,BR-112,20231017,2023-10-17,2029-10-16,46600.0,0.083,72,823.89,Certified Pre-Owned Luxury Car,66319.92,CCC - Elevated Risk,Current / Performing,0,0.0
LN-14879,CUST-0024,PRD-AUTO,BR-104,20250725,2025-07-25,2028-07-24,65000.0,0.103,36,2106.53,Fleet Commercial Van,82771.51,CCC - Elevated Risk,Current / Performing,0,0.0
LN-14880,CUST-0301,PRD-PERS,BR-109,20230612,2023-06-12,2027-06-12,22200.0,0.15,48,617.84,Home Renovation,0.0,DDD - High Default Probability,Current / Performing,0,0.0
LN-14881,CUST-0573,PRD-AUTO,BR-110,20251120,2025-11-20,2031-11-20,29100.0,0.103,72,543.51,Fleet Commercial Van,35716.32,CCC - Elevated Risk,Current / Performing,0,0.0
LN-14882,CUST-0782,PRD-AUTO,BR-107,20230419,2023-04-19,2029-04-18,62700.0,0.083,72,1108.54,Certified Pre-Owned Luxury Car,94119.96,BBB - Moderate Risk,Current / Performing,0,0.0
LN-14883,CUST-0744,PRD-PERS,BR-106,20230102,2023-01-02,2025-01-01,5100.0,0.13,24,242.46,Home Renovation,0.0,BBB - Moderate Risk,Fully Paid,0,0.0
LN-14884,CUST-0867,PRD-EQUIP,BR-103,20230220,2023-02-20,2028-02-20,69000.0,0.094,60,1445.76,Industrial CNC Machine,109774.59,BBB - Moderate Risk,Current / Performing,0,0.0
LN-14885,CUST-0008,PRD-AUTO,BR-109,20251012,2025-10-12,2031-10-12,15700.0,0.083,72,277.58,Fleet Commercial Van,24135.24,BBB - Moderate Risk,Current / Performing,0,0.0
LN-14886,CUST-0937,PRD-EDU,BR-104,20240111,2024-01-11,2028-01-11,12800.0,0.114,48,333.31,Medical Residency Program,0.0,DDD - High Default Probability,Under Restructuring,1,0.0
LN-14887,CUST-0206,PRD-PERS,BR-107,20260501,2026-05-01,2029-04-30,23100.0,0.15,36,800.77,Emergency Medical Exp,0.0,CCC - Elevated Risk,Current / Performing,0,0.0
LN-14888,CUST-0072,PRD-MORT,BR-101,20260518,2026-05-18,2046-05-18,801300.0,0.0575,240,5625.8,Refinance Existing Mortgage,1045615.85,BBB - Moderate Risk,Current / Performing,0,0.0
LN-14889,CUST-0498,PRD-MORT,BR-111,20230412,2023-04-12,2043-04-12,511900.0,0.0575,240,3593.97,Primary Residence Purchase,698689.92,CCC - Elevated Risk,Under Restructuring,1,0.0
LN-14890,CUST-0465,PRD-SME,BR-112,20260601,2026-06-01,2033-05-31,210000.0,0.09,84,3378.71,Technology & IT Modernization,323857.13,BBB - Moderate Risk,Current / Performing,0,0.0
LN-14891,CUST-0944,PRD-EQUIP,BR-103,20230325,2023-03-25,2028-03-24,132000.0,0.094,60,2765.8,Medical Imaging Scanner,176375.25,BBB - Moderate Risk,Current / Performing,0,0.0
LN-14892,CUST-0108,PRD-EDU,BR-103,20240112,2024-01-12,2028-01-12,24500.0,0.064,48,579.89,Master of Science in Data Analytics,0.0,AAA - Low Risk,Delinquent (31-60 DPD),0,0.0
LN-14893,CUST-0833,PRD-MORT,BR-111,20230707,2023-07-07,2043-07-07,534700.0,0.0675,240,4065.67,Investment Property Buy,765895.41,CCC - Elevated Risk,Under Restructuring,1,0.0
LN-14894,CUST-0802,PRD-PERS,BR-101,20260511,2026-05-11,2030-05-11,34500.0,0.12,48,908.52,Wedding & Family,0.0,AAA - Low Risk,Delinquent (31-60 DPD),0,0.0
LN-14895,CUST-0545,PRD-EQUIP,BR-108,20230430,2023-04-30,2027-04-30,148800.0,0.114,48,3874.78,Industrial CNC Machine,225711.03,DDD - High Default Probability,In Default (90+ DPD),1,0.0
LN-14896,CUST-0265,PRD-MORT,BR-104,20240902,2024-09-02,2054-09-02,226600.0,0.0675,360,1469.72,Investment Property Buy,282548.81,BBB - Moderate Risk,Current / Performing,0,0.0
LN-14897,CUST-0960,PRD-SME,BR-106,20230909,2023-09-09,2030-09-08,226800.0,0.1,84,3765.15,Working Capital Expansion,262869.75,BBB - Moderate Risk,Delinquent (31-60 DPD),0,0.0
LN-14898,CUST-0279,PRD-AUTO,BR-106,20260311,2026-03-11,2029-03-10,56400.0,0.123,36,1881.38,Fleet Commercial Van,65158.71,DDD - High Default Probability,Current / Performing,0,0.0
LN-14899,CUST-0015,PRD-MORT,BR-111,20231212,2023-12-12,2043-12-12,508400.0,0.0875,240,4492.79,Investment Property Buy,630631.36,DDD - High Default Probability,Current / Performing,0,0.0
LN-14900,CUST-0757,PRD-SME,BR-104,20230210,2023-02-10,2025-02-09,249600.0,0.09,24,11402.91,Technology & IT Modernization,305329.22,CCC - Elevated Risk,Under Restructuring,1,0.0
LN-14901,CUST-0654,PRD-SME,BR-101,20260214,2026-02-14,2028-02-14,78500.0,0.12,24,3695.27,Technology & IT Modernization,125315.63,CCC - Elevated Risk,In Default (90+ DPD),1,0.0
LN-14902,CUST-0046,PRD-EQUIP,BR-108,20260220,2026-02-20,2028-02-20,41600.0,0.134,24,1985.56,Warehouse Forklift Fleet,60319.22,DDD - High Default Probability,Current / Performing,0,0.0
LN-14903,CUST-0140,PRD-SME,BR-108,20240801,2024-08-01,2031-08-01,359500.0,0.1,84,5968.13,Working Capital Expansion,518856.29,CCC - Elevated Risk,Current / Performing,0,0.0
LN-14904,CUST-0223,PRD-SME,BR-103,20240825,2024-08-25,2027-08-25,301500.0,0.1,36,9728.56,Technology & IT Modernization,478936.69,BBB - Moderate Risk,Current / Performing,0,0.0
LN-14905,CUST-0157,PRD-EDU,BR-101,20230617,2023-06-17,2027-06-17,45300.0,0.074,48,1093.19,MBA Program Tuition,0.0,BBB - Moderate Risk,Current / Performing,0,0.0
LN-14906,CUST-0471,PRD-PERS,BR-105,20250928,2025-09-28,2029-09-28,29300.0,0.12,48,771.58,Wedding & Family,0.0,AAA - Low Risk,Current / Performing,0,0.0
LN-14907,CUST-0090,PRD-EQUIP,BR-101,20230811,2023-08-11,2028-08-10,159600.0,0.094,60,3344.1,Industrial CNC Machine,194399.4,BBB - Moderate Risk,Current / Performing,0,0.0
LN-14908,CUST-0947,PRD-PERS,BR-105,20250909,2025-09-09,2027-09-09,8600.0,0.12,24,404.83,Wedding & Family,0.0,BBB - Moderate Risk,Current / Performing,0,0.0
LN-14909,CUST-0898,PRD-EDU,BR-101,20240620,2024-06-20,2028-06-20,54100.0,0.064,48,1280.49,MBA Program Tuition,0.0,CCC - Elevated Risk,Current / Performing,0,0.0
LN-14910,CUST-0800,PRD-EQUIP,BR-103,20241124,2024-11-24,2029-11-24,115900.0,0.114,60,2543.13,Warehouse Forklift Fleet,172140.61,DDD - High Default Probability,Current / Performing,0,0.0
LN-14911,CUST-0810,PRD-AUTO,BR-109,20240504,2024-05-04,2027-05-04,33300.0,0.123,36,1110.81,New EV Purchase,47119.68,DDD - High Default Probability,Under Restructuring,1,0.0
LN-14912,CUST-0821,PRD-EDU,BR-107,20240201,2024-02-01,2029-01-31,31300.0,0.094,60,655.83,Medical Residency Program,0.0,DDD - High Default Probability,Current / Performing,0,0.0
LN-14913,CUST-0633,PRD-SME,BR-108,20230701,2023-07-01,2028-06-30,81300.0,0.1,60,1727.38,Technology & IT Modernization,103881.25,CCC - Elevated Risk,Current / Performing,0,0.0
LN-14914,CUST-0342,PRD-SME,BR-102,20250722,2025-07-22,2027-07-22,306400.0,0.1,24,14138.81,New Branch Expansion,385801.05,BBB - Moderate Risk,Current / Performing,0,0.0
LN-14915,CUST-0524,PRD-AUTO,BR-108,20260603,2026-06-03,2029-06-02,64500.0,0.123,36,2151.58,Fleet Commercial Van,88284.27,DDD - High Default Probability,Current / Performing,0,0.0
LN-14916,CUST-0067,PRD-MORT,BR-104,20230918,2023-09-18,2043-09-18,242200.0,0.1075,240,2458.88,Investment Property Buy,313393.41,DDD - High Default Probability,Delinquent (31-60 DPD),0,0.0
LN-14917,CUST-0520,PRD-PERS,BR-102,20230825,2023-08-25,2027-08-25,9300.0,0.17,48,268.35,Wedding & Family,0.0,DDD - High Default Probability,Charged Off / Written Off,1,7406.49
LN-14918,CUST-0294,PRD-SME,BR-112,20250121,2025-01-21,2032-01-21,159400.0,0.1,84,2646.23,Technology & IT Modernization,189862.92,CCC - Elevated Risk,Current / Performing,0,0.0
LN-14919,CUST-0494,PRD-MORT,BR-111,20231114,2023-11-14,2043-11-14,589900.0,0.0675,240,4485.39,Primary Residence Purchase,904955.19,BBB - Moderate Risk,Delinquent (31-60 DPD),0,0.0
LN-14920,CUST-0904,PRD-MORT,BR-106,20260328,2026-03-28,2046-03-28,360100.0,0.0575,240,2528.2,Primary Residence Purchase,436121.65,AAA - Low Risk,Delinquent (31-60 DPD),0,0.0
LN-14921,CUST-0979,PRD-MORT,BR-110,20260330,2026-03-30,2046-03-30,432400.0,0.0575,240,3035.81,Investment Property Buy,550075.69,AAA - Low Risk,Current / Performing,0,0.0
LN-14922,CUST-0267,PRD-EQUIP,BR-109,20260518,2026-05-18,2030-05-18,85000.0,0.094,48,2131.41,Warehouse Forklift Fleet,115486.81,BBB - Moderate Risk,Current / Performing,0,0.0
LN-14923,CUST-0067,PRD-EQUIP,BR-104,20230516,2023-05-16,2025-05-15,115000.0,0.134,24,5488.94,Medical Imaging Scanner,153384.86,DDD - High Default Probability,Fully Paid,0,0.0
LN-14924,CUST-0628,PRD-EQUIP,BR-106,20230823,2023-08-23,2025-08-22,62100.0,0.084,24,2819.96,Industrial CNC Machine,85414.61,BBB - Moderate Risk,Fully Paid,0,0.0
LN-14925,CUST-0073,PRD-EDU,BR-107,20260402,2026-04-02,2030-04-02,43500.0,0.074,48,1049.75,Medical Residency Program,0.0,BBB - Moderate Risk,Current / Performing,0,0.0
LN-14926,CUST-0091,PRD-EQUIP,BR-103,20251028,2025-10-28,2028-10-27,169500.0,0.094,36,5421.67,Warehouse Forklift Fleet,270352.23,BBB - Moderate Risk,Current / Performing,0,0.0
LN-14927,CUST-0875,PRD-SME,BR-110,20250809,2025-08-09,2030-08-09,314400.0,0.09,60,6526.43,New Branch Expansion,436519.74,AAA - Low Risk,Current / Performing,0,0.0
LN-14928,CUST-0344,PRD-EQUIP,BR-111,20230525,2023-05-25,2028-05-24,80300.0,0.094,60,1682.53,Industrial CNC Machine,114536.27,CCC - Elevated Risk,Current / Performing,0,0.0
LN-14929,CUST-0955,PRD-MORT,BR-109,20260126,2026-01-26,2056-01-26,225000.0,0.0675,360,1459.35,Investment Property Buy,352613.57,BBB - Moderate Risk,Delinquent (61-90 DPD),1,0.0
LN-14930,CUST-0323,PRD-EDU,BR-108,20251108,2025-11-08,2029-11-08,44700.0,0.074,48,1078.71,Master of Science in Data Analytics,0.0,CCC - Elevated Risk,Delinquent (61-90 DPD),1,0.0
LN-14931,CUST-0340,PRD-PERS,BR-109,20240612,2024-06-12,2026-06-12,10800.0,0.12,24,508.39,Home Renovation,0.0,CCC - Elevated Risk,Fully Paid,0,0.0
LN-14932,CUST-0993,PRD-EQUIP,BR-110,20230723,2023-07-23,2028-07-22,52200.0,0.114,60,1145.4,Industrial CNC Machine,71461.12,DDD - High Default Probability,Current / Performing,0,0.0
LN-14933,CUST-0237,PRD-EDU,BR-103,20251216,2025-12-16,2032-12-15,59000.0,0.074,84,902.05,Medical Residency Program,0.0,BBB - Moderate Risk,Current / Performing,0,0.0
LN-14934,CUST-0454,PRD-PERS,BR-108,20241226,2024-12-26,2026-12-26,31600.0,0.15,24,1532.18,Home Renovation,0.0,CCC - Elevated Risk,Fully Paid,0,0.0
LN-14935,CUST-0723,PRD-SME,BR-102,20241005,2024-10-05,2031-10-05,321700.0,0.09,84,5175.86,Technology & IT Modernization,511629.53,AAA - Low Risk,Current / Performing,0,0.0
LN-14936,CUST-0079,PRD-MORT,BR-105,20260128,2026-01-28,2046-01-28,311900.0,0.0575,240,2189.8,Investment Property Buy,429871.47,BBB - Moderate Risk,Current / Performing,0,0.0
LN-14937,CUST-0954,PRD-EQUIP,BR-112,20230214,2023-02-14,2028-02-14,172600.0,0.084,60,3532.84,Warehouse Forklift Fleet,250497.88,BBB - Moderate Risk,Current / Performing,0,0.0
LN-14938,CUST-0791,PRD-MORT,BR-110,20260511,2026-05-11,2046-05-11,671900.0,0.0675,240,5108.89,Primary Residence Purchase,870894.95,CCC - Elevated Risk,In Default (90+ DPD),1,0.0
LN-14939,CUST-0955,PRD-MORT,BR-109,20250929,2025-09-29,2045-09-29,254400.0,0.0675,240,1934.37,Primary Residence Purchase,402249.41,BBB - Moderate Risk,Current / Performing,0,0.0
LN-14940,CUST-0363,PRD-MORT,BR-103,20241227,2024-12-27,2044-12-27,524700.0,0.0675,240,3989.63,Refinance Existing Mortgage,727885.73,BBB - Moderate Risk,Current / Performing,0,0.0
LN-14941,CUST-0540,PRD-AUTO,BR-102,20230923,2023-09-23,2026-09-22,23600.0,0.073,36,731.94,Certified Pre-Owned Luxury Car,35616.6,AAA - Low Risk,Fully Paid,0,0.0
LN-14942,CUST-0830,PRD-AUTO,BR-112,20250920,2025-09-20,2031-09-20,46200.0,0.103,72,862.9,Certified Pre-Owned Luxury Car,73224.92,CCC - Elevated Risk,Current / Performing,0,0.0
LN-14943,CUST-0791,PRD-AUTO,BR-110,20241029,2024-10-29,2028-10-29,55600.0,0.083,48,1365.2,New EV Purchase,80630.16,CCC - Elevated Risk,Current / Performing,0,0.0
LN-14944,CUST-0312,PRD-AUTO,BR-107,20240530,2024-05-30,2030-05-30,60800.0,0.083,72,1074.95,New EV Purchase,97204.23,BBB - Moderate Risk,Current / Performing,0,0.0
LN-14945,CUST-0224,PRD-EDU,BR-111,20260126,2026-01-26,2030-01-26,28200.0,0.074,48,680.53,Master of Science in Data Analytics,0.0,BBB - Moderate Risk,Current / Performing,0,0.0
LN-14946,CUST-0723,PRD-EDU,BR-102,20260416,2026-04-16,2036-04-15,16700.0,0.064,120,188.78,MBA Program Tuition,0.0,AAA - Low Risk,Current / Performing,0,0.0
LN-14947,CUST-0886,PRD-SME,BR-103,20250902,2025-09-02,2032-09-01,403800.0,0.09,84,6496.77,Technology & IT Modernization,591933.59,AAA - Low Risk,Current / Performing,0,0.0
LN-14948,CUST-0877,PRD-SME,BR-106,20231130,2023-11-30,2030-11-29,435000.0,0.1,84,7221.52,Working Capital Expansion,559154.68,BBB - Moderate Risk,Current / Performing,0,0.0
LN-14949,CUST-0014,PRD-AUTO,BR-101,20240915,2024-09-15,2029-09-15,34600.0,0.083,60,706.54,Certified Pre-Owned Luxury Car,52084.01,BBB - Moderate Risk,Current / Performing,0,0.0
LN-14950,CUST-0388,PRD-PERS,BR-111,20251212,2025-12-12,2029-12-12,3300.0,0.13,48,88.53,Wedding & Family,0.0,BBB - Moderate Risk,Current / Performing,0,0.0
LN-14951,CUST-0058,PRD-EQUIP,BR-110,20230818,2023-08-18,2025-08-17,65500.0,0.114,24,3064.99,Industrial CNC Machine,103096.58,CCC - Elevated Risk,Fully Paid,0,0.0
LN-14952,CUST-0200,PRD-PERS,BR-112,20250918,2025-09-18,2028-09-17,10600.0,0.12,36,352.07,Emergency Medical Exp,0.0,AAA - Low Risk,Current / Performing,0,0.0
LN-14953,CUST-0403,PRD-EDU,BR-108,20250515,2025-05-15,2035-05-15,19600.0,0.074,120,231.63,Medical Residency Program,0.0,BBB - Moderate Risk,In Default (90+ DPD),1,0.0
LN-14954,CUST-0521,PRD-SME,BR-105,20240621,2024-06-21,2031-06-21,339900.0,0.09,84,5468.68,New Branch Expansion,412315.19,AAA - Low Risk,Current / Performing,0,0.0
LN-14955,CUST-0504,PRD-EQUIP,BR-102,20241027,2024-10-27,2029-10-27,61400.0,0.094,60,1286.52,Industrial CNC Machine,79329.25,CCC - Elevated Risk,Current / Performing,0,0.0
LN-14956,CUST-0583,PRD-SME,BR-107,20241005,2024-10-05,2031-10-05,135200.0,0.09,84,2175.24,Technology & IT Modernization,160643.62,CCC - Elevated Risk,In Default (90+ DPD),1,0.0
LN-14957,CUST-0339,PRD-SME,BR-111,20241128,2024-11-28,2031-11-28,205600.0,0.1,84,3413.2,Technology & IT Modernization,294650.89,CCC - Elevated Risk,Current / Performing,0,0.0
